Dewpoint,HourlyPrecipIn,Humidity,Pressure,Temperature,deviceTime_unix,WindDirection,WindDirectionDegrees,WindSpeedGustMPH,WindSpeedMPH,dailyrainin
12.777777777777779,0.0,44.0,1043.34222993,26.166666666666664,1530300000,NW,308.0,6.0,1.5,0.0
12.777777777777779,0.0,43.0,1043.34222993,26.444444444444443,1530300300,North,10.0,5.4,4.2,0.0
12.222222222222223,0.0,41.0,1043.34222993,26.666666666666668,1530300602,NNW,348.0,5.7,2.4,0.0
11.666666666666668,0.0,41.0,1043.34222993,26.555555555555554,1530300902,North,2.0,7.8,3.6,0.0
12.222222222222223,0.0,41.0,1043.34222993,26.888888888888893,1530301203,West,281.0,6.6,3.9,0.0
12.777777777777779,0.0,41.0,1043.34222993,27.16666666666667,1530301502,WNW,286.0,6.0,3.6,0.0
12.222222222222223,0.0,40.0,1043.0035924000001,27.11111111111111,1530301800,North,350.0,6.6,1.2,0.0
12.222222222222223,0.0,40.0,1043.0035924000001,27.333333333333336,1530302100,East,96.0,6.0,1.5,0.0
12.222222222222223,0.0,39.0,1043.0035924000001,27.555555555555554,1530302400,East,90.0,6.3,1.5,0.0
11.666666666666668,0.0,38.0,1043.0035924000001,27.722222222222225,1530302701,NNW,331.0,8.1,5.4,0.0
11.666666666666668,0.0,38.0,1043.0035924000001,28.055555555555557,1530303001,North,354.0,8.1,0.9,0.0
12.777777777777779,0.0,39.0,1043.0035924000001,28.444444444444446,1530303301,SW,221.0,6.6,0.9,0.0
13.333333333333334,0.0,39.0,1043.0035924000001,28.944444444444443,1530303601,North,11.0,3.9,2.7,0.0
12.222222222222223,0.0,38.0,1043.0035924000001,28.5,1530303900,North,3.0,7.5,4.2,0.0
12.777777777777779,0.0,38.0,1043.0035924000001,28.55555555555556,1530304201,East,87.0,11.4,2.1,0.0
13.333333333333334,0.0,38.0,1042.66495487,28.83333333333334,1530304500,NNW,345.0,8.1,2.7,0.0
12.777777777777779,0.0,37.0,1043.0035924000001,28.722222222222225,1530304800,ENE,71.0,7.8,3.0,0.0
12.777777777777779,0.0,38.0,1043.0035924000001,28.944444444444443,1530305101,NE,45.0,7.8,1.2,0.0
12.777777777777779,0.0,38.0,1042.66495487,29.000000000000004,1530305401,SSW,199.0,7.8,2.7,0.0
12.777777777777779,0.0,37.0,1043.0035924000001,28.666666666666664,1530305701,NE,35.0,9.0,5.1,0.0
12.222222222222223,0.0,38.0,1042.66495487,28.722222222222225,1530306005,NNW,336.0,9.0,2.7,0.0
13.333333333333334,0.0,38.0,1042.66495487,29.000000000000004,1530306300,NNW,337.0,7.5,3.0,0.0
13.333333333333334,0.0,37.0,1042.66495487,29.166666666666668,1530306600,North,356.0,6.6,5.7,0.0
12.777777777777779,0.0,38.0,1042.66495487,28.944444444444443,1530306900,NNW,331.0,6.6,5.4,0.0
12.777777777777779,0.0,38.0,1042.66495487,28.77777777777778,1530307200,NW,305.0,10.2,5.7,0.0
12.777777777777779,0.0,38.0,1042.66495487,28.444444444444446,1530307500,North,3.0,10.5,2.1,0.0
12.777777777777779,0.0,39.0,1042.32631734,27.77777777777778,1530307802,NNW,331.0,10.5,4.8,0.0
12.222222222222223,0.0,39.0,1042.66495487,27.5,1530308100,NNW,332.0,8.4,5.7,0.0
12.222222222222223,0.0,39.0,1042.32631734,27.44444444444445,1530308400,North,356.0,10.2,3.9,0.0
12.777777777777779,0.0,39.0,1042.32631734,27.722222222222225,1530308700,NNW,334.0,6.6,6.3,0.0
12.222222222222223,0.0,39.0,1042.32631734,27.555555555555554,1530309001,West,272.0,9.0,2.4,0.0
12.222222222222223,0.0,39.0,1042.32631734,27.5,1530309300,NNE,28.0,7.2,5.7,0.0
12.222222222222223,0.0,39.0,1042.32631734,27.833333333333332,1530309600,NNW,335.0,6.9,1.8,0.0
11.666666666666668,0.0,38.0,1042.32631734,27.666666666666668,1530309901,NNW,333.0,9.3,4.5,0.0
11.666666666666668,0.0,38.0,1042.32631734,27.38888888888889,1530310202,NNW,333.0,8.4,3.0,0.0
12.222222222222223,0.0,39.0,1042.32631734,27.944444444444443,1530310500,NE,43.0,7.2,1.5,0.0
11.666666666666668,0.0,38.0,1042.32631734,27.944444444444443,1530310800,West,280.0,7.5,2.7,0.0
11.11111111111111,0.0,37.0,1041.9876798100001,27.38888888888889,1530311101,WNW,290.0,8.1,3.0,0.0
12.222222222222223,0.0,39.0,1042.32631734,27.722222222222225,1530311401,NNE,13.0,6.0,2.4,0.0
12.222222222222223,0.0,39.0,1041.9876798100001,27.944444444444443,1530311700,NNW,345.0,6.0,2.4,0.0
12.222222222222223,0.0,38.0,1041.9876798100001,27.611111111111114,1530312000,WNW,298.0,7.5,3.0,0.0
11.11111111111111,0.0,39.0,1041.9876798100001,26.944444444444446,1530312300,North,3.0,10.5,3.6,0.0
11.666666666666668,0.0,40.0,1041.9876798100001,26.888888888888893,1530312601,NNW,332.0,9.9,3.3,0.0
12.222222222222223,0.0,39.0,1041.9876798100001,27.222222222222225,1530312901,North,9.0,5.4,3.9,0.0
12.222222222222223,0.0,39.0,1041.9876798100001,27.11111111111111,1530313203,ENE,64.0,7.5,3.6,0.0
11.666666666666668,0.0,40.0,1041.9876798100001,26.555555555555554,1530313500,NNE,24.0,8.7,2.1,0.0
11.666666666666668,0.0,40.0,1041.6490422800002,26.611111111111114,1530313800,NNW,329.0,8.7,2.7,0.0
11.666666666666668,0.0,39.0,1041.9876798100001,26.500000000000004,1530314101,NW,312.0,10.2,2.4,0.0
11.666666666666668,0.0,40.0,1041.9876798100001,26.38888888888889,1530314400,NNW,339.0,9.3,3.6,0.0
